1,1,0.0017766308,0.9911652263,-0.6368694079
0,0,0.96872913,0.0294900206,-0.7777063186
1,1,0.1758979829,0.9099485792,-0.4155826731
1,1,"4.2235566587516821-4",0.9975670508,-0.7005030208
1,1,0.0110003821,0.9730195309,-0.3778966113
1,1,"5.2946003880691761-4",0.9977249281,-0.7379459975
1,1,0.0159723615,0.9808555477,-0.735130313
1,1,0.0724382419,0.8500967284,-0.7686449919
1,1,0.0028963348,0.9978371075,-0.1730250053
1,1,0.1507018398,0.8819767688,-0.4736305937
1,1,0.1772660756,0.8951580651,-0.4884810176
1,1,0.0194033835,0.9692095998,-0.8014466751
1,1,0.0050882203,0.9936320474,-0.816115581
1,1,0.0031270494,0.9957389655,-0.7175393515
1,1,"5.0769940539489791-4",0.9986894401,-0.6146065164
1,1,0.0460534323,0.9281767731,-0.772236165
1,1,0.0495653324,0.9102821792,-0.2957607539
1,1,0.0067506197,0.9935703628,-0.796092262
1,1,0.0563939647,0.9219618545,-0.7481884359
1,1,0.0059317681,0.9927121416,-0.815863862
1,1,"5.0412443950442331-4",0.997894567,-0.620670366
1,1,0.0113874988,0.9874008587,-0.745150848
1,1,0.0716629171,0.8746658194,-0.2722065232
1,1,"4.383147411192051-4",0.9995526971,-0.226405163
1,1,0.0236189461,0.9704858787,-0.698130513
1,1,0.0017161353,0.9982380419,-0.7677355481
1,1,0.0047963336,0.9956586267,-0.238263258
1,1,0.004497949,0.9909663716,-0.7497874495
1,1,0.0088723804,0.9842011175,-0.7198317219
1,1,0.0031619854,0.9966488845,-0.7809572635
1,1,0.0141200755,0.9821509493,-0.699291042
1,1,0.0923905938,0.9539707838,-0.4498747911
1,1,0.0161515014,0.9580432947,-0.4341092665
1,1,0.0032973933,0.9964364391,-0.7576547518
0,0,0.9949660918,0.0144996868,-0.7527693603
1,1,0.0342412448,0.9131725898,-0.3676522224
1,1,0.2327751127,0.8670256969,-0.3930253788
1,1,0.0029511682,0.9969953415,-0.2449164737
1,1,0.1339312165,0.6842271481,-0.4106082198
1,1,0.1036529927,0.9414191292,-0.4636880711
0,0,0.9177231103,0.1783609991,-0.761100466
1,1,0.0053894719,0.9932733038,-0.7106344167
0,0,0.9408465594,0.1514177232,-0.6296339777
1,1,"3.7157590379336781-4",0.9993218162,-0.5650106836
1,1,0.029523051,0.9155087759,-0.7071566889
1,1,"7.4897101987113821-4",0.9969765675,-0.6058700588
1,1,0.0352416003,0.9644144303,-0.668590097
1,1,"1.76038921355144251-4",0.9997097998,-0.4686597176
1,1,0.0133561048,0.9842327021,-0.7689468582
1,1,0.0301825292,0.9183857597,-0.7061597525
1,1,0.1101776726,0.7913543908,-0.6746897276
1,1,0.0179602514,0.9502510821,-0.6463330136
1,1,0.1175994883,0.6832062881,-0.3149108015
1,1,0.004614671,0.9900592829,-0.7507843859
1,1,0.023463444,0.9635485299,-0.3986538987
0,0,0.9960492453,0.0105791375,-0.6828618251
1,1,0.0100992934,0.975120017,-0.3686192948
1,1,0.0164731605,0.9747914264,-0.8058711921
0,0,0.984055038,0.0329887758,-0.6581494682
1,1,0.0576813794,0.9230755495,-0.6416964122
1,1,"5.4472059472325831-4",0.9994100379,-0.1567493468
1,1,0.0028419238,0.9962877315,-0.6934916224
1,1,0.1334201079,0.8959263454,-0.4969331054
1,1,"4.0108358117778981-4",0.9996479673,-0.0846061593
1,1,0.0032698447,0.9971379971,-0.8294755701
1,1,"6.5179216258926811-4",0.9974659077,-0.5815527552
1,1,"1.43522355545717181-4",0.9997494109,-0.4771540063
1,1,0.0099791755,0.9817260209,-0.6373874274
1,1,0.01080972,0.9881671505,-0.7684533598
1,1,0.0020926771,0.9980171699,-0.7201335882
1,1,0.023976673,0.9622798442,-0.7357119379
1,1,0.0015123941,0.9959934105,-0.5004718039
1,1,0.0337357711,0.9269995552,-0.7554232765
1,1,0.0622532541,0.9590639388,-0.5304800061
1,1,0.0670610228,0.8415583928,-0.4139476739
1,1,0.0095252668,0.9762014157,-0.3781483303
1,1,0.0123011241,0.9888220305,-0.7718809403
1,1,0.0118475324,0.9882566954,-0.7956769505
1,1,0.0028105093,0.996213911,-0.7766811343
1,1,0.0118173217,0.9860419791,-0.7819870555
1,1,0.008392441,0.9820740632,-0.7166558604
1,1,0.0038450398,0.9968722353,-0.7821253292
1,1,0.1591831174,0.9081693465,-0.5117835294
1,1,0.0062350242,0.995492421,-0.2093856399
1,1,0.0186056011,0.9726413807,-0.8289219849
1,1,0.0017935002,0.9982373589,-0.0239138548
1,1,0.0672561593,0.9051969783,-0.7015834124
1,1,0.0066672628,0.9902096336,-0.6966928028
1,1,0.0025268254,0.997390575,-0.2451681928
1,1,0.0128675857,0.9855018541,-0.82834036
1,1,0.290997672,0.8247052318,-0.4644233488
1,1,0.0625327324,0.8756074404,-0.7681514935
1,1,0.0277224372,0.9181282682,-0.4773748359
1,1,0.0064568225,0.99252421,-0.7454628284
1,1,0.0576846599,0.8976641549,-0.2955090349
1,1,0.0038316879,0.9949979451,-0.6466348799
1,1,0.0019614967,0.9981856147,-0.7667386117
1,1,0.0214380075,0.9705114727,-0.7585209512
1,1,0.0082171036,0.9854050434,-0.6839924509
1,1,0.0459029105,0.9394719074,-0.6883014357
0,0,0.9956498679,0.0119365289,-0.7061643368
1,1,0.134076747,0.9234795002,-0.4170830476
1,1,0.0724541612,0.9560093944,-0.4598272534
1,1,0.0150470788,0.9688845875,-0.7340503738
1,1,"8.918792756088261-4",0.9980837413,-0.2408888086
0,0,0.9630177545,0.0386081058,-0.8709163655
1,1,0.0332175349,0.9100521144,-0.6828572408
1,1,0.1240901445,0.9270801657,-0.4357695846
1,1,0.019764004,0.9747406179,-0.698382232
1,1,0.0010513789,0.998791167,-0.1232024462
1,1,"3.42569633290092441-4",0.9985731826,-0.579426628
1,1,0.0671511571,0.8700670637,-0.4206008896
1,1,0.0420808382,0.8866253956,-0.6362522173
1,1,0.0206421538,0.9665284842,-0.375603106
1,1,0.0085038558,0.9890647182,-0.7474103629
1,1,0.2006939556,0.8966425816,-0.3922801614
1,1,0.0112577893,0.9869126596,-0.8052895673
1,1,0.0224868395,0.9607698029,-0.6736599355
1,1,0.0142473338,0.9597306333,-0.740288278
1,1,0.0228568743,0.965537914,-0.4452589222
1,1,0.0343225417,0.9221796979,-0.7090699721
1,1,0.0262282523,0.9568159363,-0.7082366282
1,1,0.0084186386,0.9919601342,-0.7725380313
1,1,"7.1763122979502141-4",0.9970679954,-0.5735619045
1,1,"4.7128145067291121-4",0.9995266887,-0.1276200097
0,0,0.9980264148,0.0055145786,-0.7659910757
1,1,0.0331788352,0.9685178144,-0.7382459132
1,1,0.0052531059,0.9927335364,-0.7899028497
1,1,0.0219577314,0.9728054797,-0.7214330247
1,1,0.0051051031,0.9957448612,-0.711966075
1,1,0.0120645534,0.9832735464,-0.7594297612
1,1,0.0081103794,0.9890058442,-0.6365540835
1,1,0.0053510156,0.9905723915,-0.5378154214
1,1,0.2597251158,0.8482276528,-0.4877258606
1,1,0.0246483545,0.9666935583,-0.3690077432
1,1,0.0063348139,0.9916817037,-0.7064616187
1,1,0.0104965486,0.9860080558,-0.8060347847
1,1,0.0047272996,0.994315806,-0.8627206045
1,1,0.0408509206,0.9104073891,-0.7088182531
1,1,0.2936484636,0.7716983991,-0.4262704132
1,1,0.010760769,0.9862177631,-0.7238561321
0,0,0.9851389601,0.0150226608,-0.8608355692
1,1,0.0131336631,0.9726581786,-0.4411509307
1,1,0.0072028387,0.988475249,-0.4188154914
1,1,0.0036703638,0.9951117319,-0.7172876325
1,1,0.0095053316,0.985395011,-0.7882249597
1,1,0.0292948278,0.9680928263,-0.7389911307
1,1,0.0385966814,0.9381743057,-0.7724878841
0,0,0.9511525108,0.1152971373,-0.7402146755
1,1,0.0276380504,0.973273646,-0.7384976323
1,1,0.1369366054,0.9333397407,-0.5212727612
0,0,0.9934861864,0.008640653,-0.9093538758
1,1,0.0016870146,0.9979584232,-0.1659645775
1,1,0.0591964743,0.9640119227,-0.5064322769
1,1,0.0471403593,0.9400425398,-0.7346547401
1,1,0.0141529008,0.9672706098,-0.4407624823
1,1,0.0112400501,0.980361264,-0.7423651537
1,1,0.0296053985,0.9403860786,-0.7549297781
1,1,0.0068358934,0.9833682186,-0.4478041465
1,1,"9.8513744699595731-4",0.997903265,-0.2406370895
1,1,"4.43328585810238851-4",0.9996183642,-0.0843544403
1,1,0.0255444811,0.9542739363,-0.7322843574
1,1,0.013948476,0.9811843539,-0.6539485969
0,0,0.9854007512,0.0381263314,-0.7762354646
1,1,0.0218656918,0.9548192911,-0.3852685908
1,1,0.0975196353,0.8005070863,-0.6987374567
1,1,0.1601836659,0.648399104,-0.4103565008
1,1,0.0027999872,0.9959005016,-0.8007288635
1,1,"7.9498779839485731-4",0.9992225194,-0.0574607554
1,1,0.0013914377,0.9944057696,-0.6005087733
1,1,0.0074797185,0.9953042473,-0.1661200705
0,0,0.9975886039,0.0018119764,-0.7578845714
1,1,0.1721032866,0.8645751402,-0.450328082
1,1,0.0152299017,0.9566232845,-0.6465847327
1,1,0.0809585956,0.8440414505,-0.7445972628
1,1,0.0081753194,0.9869096538,-0.7062980262
1,1,0.1312745904,0.9066306169,-0.4728853763
1,1,0.0046984352,0.9947038436,-0.6874954975
1,1,0.0067613717,0.9929473648,-0.7316774136
1,1,0.005785127,0.9934607153,-0.6865866876
1,1,0.0616054126,0.8898633916,-0.2724582422
0,0,0.8264900331,0.3486842133,-0.7711812624
1,1,0.0273760521,0.970675695,-0.7622936424
1,1,0.007769785,0.9849189775,-0.7671819628
1,1,0.0299131167,0.9067360032,-0.3350723942
1,1,0.1093762355,0.9358354823,-0.4590720964
1,1,"2.7672207356164411-4",0.9995834763,-0.528650049
1,1,0.0070792724,0.9856608278,-0.7441311701
1,1,0.0166595208,0.9703263696,-0.7563559491
0,0,0.9981670148,0.0030971125,-0.7445040794
1,1,0.0072959719,0.9901321449,-0.7305093479
0,0,0.996450702,0.0117063012,-0.6346881799
1,1,0.0294884452,0.9374649327,-0.8020283
1,1,0.0041279905,0.9949208437,-0.7574911592
1,1,0.0018940368,0.9948816021,-0.2536952124
1,1,0.0035761183,0.9864114629,-0.2561825837
1,1,0.0064474371,0.9958675125,-0.1663717895
1,1,0.0063089757,0.9918163937,-0.6640293933
1,1,"1.4291892469494851-4",0.9995397712,-0.569451844
1,1,0.0157769528,0.9724557075,-0.720516678
0,0,0.9960038241,0.0031268494,-0.744159418
1,1,0.0046838063,0.994653634,-0.7101409183
1,1,0.1985307056,0.8428880091,-0.4270255702
1,1,0.0086895529,0.9817140181,-0.787308613
1,1,0.0031408515,0.9960221618,-0.7165424151
1,1,0.0048277504,0.9939228676,-0.4028063628
1,1,0.0025504391,0.996442633,-0.7536303416
1,1,0.0067262925,0.9926112777,-0.7918161328
1,1,0.0014530148,0.9982102403,-0.1662162965
1,1,0.2313073609,0.8797016651,-0.3689776496
1,1,0.1513958443,0.9243655615,-0.4979702495
1,1,0.0080695782,0.9873615686,-0.7884766788
1,1,0.0091714439,0.9803284653,-0.7640061013
1,1,0.0331507672,0.9354183231,-0.7779805709
1,1,0.0058800359,0.9907961103,-0.7673455554
1,1,0.010325214,0.9876367164,-0.6767576102
1,1,0.0045344534,0.9930421133,-0.8142022979
1,1,"8.2787789466685211-4",0.9967591311,-0.51164522
1,1,0.0201463128,0.9678608095,-0.3989056178
0,0,0.9668667087,0.0320319805,-0.8010088303
1,1,"3.31554356390940861-4",0.9993704625,-0.6235843944
1,1,0.007490635,0.9914949314,-0.7452111094
1,1,0.0555540452,0.8869657856,-0.4208526087
1,1,0.0064893838,0.9929787389,-0.8151186446
1,1,0.0097037128,0.9835883474,-0.7889701772
1,1,"7.4508258515235861-4",0.999373547,-0.4117458771
1,1,0.012632085,0.9660274482,-0.7395430606
1,1,0.0186400935,0.9665254764,-0.6739116546
1,1,0.0015568899,0.9989497354,-0.2232212018
1,1,"3.80158978113086851-4",0.9977663111,-0.7007547398
1,1,0.021355163,0.9607792492,-0.7325360764
0,0,0.9678275687,0.0760574061,-0.71433185
1,1,0.007771266,0.9868014375,-0.8125244079
1,1,0.0063243111,0.9885310623,-0.4909586789
1,1,0.0295204832,0.971043038,-0.7151951205
0,0,0.9635674903,0.0988400704,-0.8096187726
1,1,0.0211084818,0.9596092353,-0.4477462935
1,1,0.0019258122,0.9980972418,-0.7907863408
1,1,0.0141680397,0.9708405848,-0.5106700175
1,1,0.0356259292,0.9149315963,-0.3484577022
1,1,0.0112669332,0.9677042384,-0.7638425088
1,1,0.019562841,0.9575891961,-0.3622177981
1,1,0.0142546645,0.9806274472,-0.7591780422
1,1,0.0024410814,0.9966433885,-0.7769328533
1,1,0.0080902702,0.9617144443,-0.2525914106
1,1,0.006199222,0.9936589689,-0.7782824371
1,1,0.0139808091,0.9715231353,-0.7573528855
0,0,0.9921345259,0.0211098304,-0.7532727983
1,1,0.0144757979,0.9834317013,-0.6752433128
1,1,0.0046285877,0.9962569202,-0.7585710985
0,0,0.9537724578,0.1069578901,-0.7169121637
1,1,0.0092425796,0.9808682554,-0.7397066531
1,1,0.0097096407,0.9835009571,-0.6133396983
1,1,0.0055720007,0.9938596243,-0.8153703636
1,1,0.021047372,0.9709780514,-0.7221782422
1,1,"8.2793963731717231-4",0.9993231375,-0.4425300709
1,1,0.0013558393,0.9987735406,-0.2720618776
1,1,0.0674338921,0.8656673407,-0.7448489818
1,1,0.381302465,0.7000101596,-0.4976683832
1,1,0.0015854498,0.9984139992,-0.315075728
1,1,0.0408011333,0.9379245417,-0.8188411885
1,1,0.0044877061,0.9964195233,-0.7818736102
1,1,0.0050106909,0.9919953354,-0.7675972744
1,1,0.0063528394,0.9895178132,-0.4190672104
1,1,0.0319527135,0.9352017163,-0.7316272664
1,1,"2.3115063359306851-4",0.9993952672,-0.5264981201
1,1,0.011937279,0.9744302893,-0.5109217365
1,1,0.0090326144,0.9881709908,-0.7241078511
1,1,"4.85503466119167331-4",0.9982933366,-0.5334751523
1,1,0.1994724522,0.8789684555,-0.4651785059
1,1,0.0037234741,0.9916002069,-0.272698447
1,1,0.0023181439,0.993610593,-0.2073419079
1,1,0.0229469148,0.9699751738,-0.8048742557
1,1,0.004480659,0.9936884311,-0.7901545687
1,1,0.0046121156,0.9836167705,-0.2625840804
1,1,0.2558708417,0.8028513503,-0.4495729249
1,1,"7.0107959815517341-4",0.9993906465,-0.0743617704
0,0,0.9900807644,0.0123973178,-0.9098573138
1,1,0.0010199361,0.9988618431,-0.1462532389
1,1,0.0203916779,0.9670944702,-0.7359636569
1,1,"5.5843524277870791-4",0.9968832076,-0.499778142
1,1,"4.24992440020342441-4",0.998903209,-0.4459103083
1,1,"3.778415196690251-4",0.9993627902,-0.5317830523
1,1,0.0016984642,0.9953531401,-0.2539469314
1,1,0.0081138901,0.991785368,-0.7261847268
1,1,0.0816993613,0.9503715244,-0.4365247417
1,1,0.0040716449,0.9848415432,-0.2559308647
1,1,0.013533743,0.9647537009,-0.4576634973
1,1,0.0134463094,0.9874283906,-0.7252759169
1,1,"2.9267296446784581-4",0.9988185414,-0.7340499214
1,1,0.0216682648,0.9548422303,-0.3712433955
1,1,0.0018532199,0.9986007863,-0.2429325405
1,1,0.0057874924,0.990371551,-0.7209922509
1,1,0.1171577207,0.9335161419,-0.4403855593
1,1,0.0053357457,0.9919700549,-0.8139505789
1,1,0.0136570606,0.9851450813,-0.744899129
1,1,0.0508433307,0.9740269096,-0.4972349717
1,1,0.0073652407,0.9878224194,-0.6832472335
1,1,0.0153262002,0.9789726613,-0.7690349847
1,1,0.0194514228,0.9740024352,-0.8051259747
0,0,0.9911602556,0.0101651855,-0.8399497786
1,1,0.0023502292,0.9890625485,-0.6363659698
1,1,0.0033090878,0.9948485238,-0.7308213283
1,1,0.0354037222,0.9659461821,-0.7149434015
1,1,0.0010424228,0.9990214598,-0.4746118879
0,0,0.9996761861,"3.24859065399388751-4",-0.7730195699
1,1,0.0011418504,0.9986470053,-0.1298556619
1,1,"3.52059474962821841-4",0.9992615057,-0.648153417
1,1,0.002690767,0.9965188996,-0.7167941341
1,1,0.0117301176,0.9837845791,-0.6542003159
1,1,0.014940383,0.9724414542,-0.7333051564
1,1,0.0065281717,0.99079713,-0.7074585552
1,1,0.0151042584,0.9863723591,-0.7483267096
1,1,0.3154042937,0.7641195205,-0.5442734067
1,1,0.0073544235,0.9904452594,-0.3328988276
1,1,0.0012528083,0.9966327791,-0.3650032271
1,1,0.0190551454,0.9676337807,-0.720264959
1,1,0.0157262501,0.9523921331,-0.6706324618
1,1,0.1853655458,0.8864218515,-0.5545177956
0,0,0.999636455,"3.69241316552341171-4",-0.7963220817
1,1,0.0286360492,0.9635747008,-0.6515254895
1,1,0.0020155965,0.9981141641,-0.7434360999
0,0,0.9931338529,0.0175115693,-0.7066677749
1,1,0.0351988498,0.9017451307,-0.6365039363
1,1,0.0302071715,0.9181141566,-0.7535099934
1,1,0.0043633382,0.9907769487,-0.7740868976
1,1,0.0183616437,0.9767543628,-0.7216847438
1,1,0.0178365845,0.9641061494,-0.7337986548
1,1,0.0124291646,0.9837316742,-0.8057830657
1,1,0.0023757553,0.9969547372,-0.0963087613
1,1,0.0214725618,0.9557061431,-0.6871936313
1,1,0.0013950023,0.9944377786,-0.5388438078
1,1,0.0061273675,0.9712310669,-0.299196434
1,1,0.0018463627,0.9981770332,-0.3148240089
0,0,0.7645105896,0.4254381679,-0.7716847004
1,1,0.0155324723,0.9850153889,-0.6786708934
1,1,0.0333121594,0.8986816517,-0.4305180934
0,0,0.9969871551,0.0032823924,-0.8065664706
1,1,0.0049891545,0.9944229895,-0.8025818853
1,1,"8.6853002363229261-4",0.998202995,-0.2928600397
1,1,0.0091887107,0.9847146902,-0.8122726889
1,1,0.0104109543,0.9809338964,-0.6732266985
0,0,0.9989426947,0.0010598823,-0.806402878
1,1,0.0121720491,0.9797075455,-0.3060051428
1,1,0.0205510711,0.9646009387,-0.6969624473
1,1,0.0243319556,0.9593329225,-0.5174021097
1,1,"5.2996221118406171-4",0.9995401102,-0.1209667939
1,1,0.0107866687,0.9876865543,-0.7231109147
1,1,0.0016382353,0.9956110601,-0.4252452776
1,1,0.2227118576,0.8452586685,-0.4488277075
1,1,0.0205741519,0.9686924963,-0.7823169614
1,1,0.0053416605,0.9945971953,-0.2812771083
1,1,0.073762981,0.8531783505,-0.7215464701
1,1,0.0219725208,0.9630276673,-0.7084883472
1,1,0.0327582414,0.9244530406,-0.4183652374
1,1,0.0046255081,0.9952949272,-0.6634477684
1,1,0.0131385458,0.9678444975,-0.5042685208
1,1,0.0097631533,0.983110835,-0.6837407319
1,1,0.0069079291,0.9886775885,-0.7065497452
1,1,"8.9646570097356191-4",0.9989839298,-0.1465049579
1,1,0.0051220017,0.9894307884,-0.7738351786
1,1,0.0054119027,0.9886212951,-0.7505326669
1,1,"5.4133806172254041-4",0.9994309792,-0.1798001395
1,1,0.0034800526,0.9954467945,-0.7405901442
1,1,0.0077422167,0.9886745003,-0.6608535317
1,1,0.0080150347,0.9799952846,-0.401450842
1,1,0.0457080982,0.9360232846,-0.7353999576
1,1,0.0073219531,0.9879265259,-0.375912678
1,1,0.0119363167,0.9745697644,-0.6697991179
1,1,"6.7279319859344851-4",0.9994386614,-0.4583509005
1,1,0.0133805309,0.9627408088,-0.7635907897
1,1,0.0145748648,0.9839777937,-0.7215966173
1,1,0.0057209512,0.9922579247,-0.683410826
1,1,0.0118720236,0.9725470154,-0.4643167131
1,1,0.0211999264,0.9647558552,-0.6496122064
1,1,"8.9270262192419011-4",0.9977601279,-0.4459182241
1,1,0.0315411039,0.9704664481,-0.761548425
1,1,0.0100835803,0.9780270259,-0.6700508369
1,1,"3.14823158176782751-4",0.9997300993,-0.1542619755
1,1,"8.2574471558637881-4",0.9992819343,-0.0510592587
1,1,0.0156304403,0.9694454742,-0.7804036782
1,1,0.0391979652,0.9292422791,-0.3421140584
1,1,0.0139720983,0.9837774094,-0.7817353365
1,1,0.005397563,0.9928279074,-0.6642811123
1,1,0.1159426671,0.9285317171,-0.5785754644
1,1,0.0054091879,0.9965332223,-0.1896743012
1,1,0.0040878885,0.9955778002,-0.734100521
1,1,0.0118632379,0.9854886504,-0.7458960655
1,1,0.0057326194,0.9939041896,-0.7319291326
1,1,0.003111897,0.9915138259,-0.1837876772
1,1,0.005484352,0.9936621655,-0.7559768618
1,1,0.0023243477,0.9975210933,-0.6975762939
1,1,0.0213776903,0.957052894,-0.4318736143
1,1,0.0742113221,0.9631366047,-0.4964798146
1,1,0.0279002746,0.9337437442,-0.4186169564
1,1,0.0724089726,0.9664359038,-0.4724320855
1,1,0.2266042385,0.8588160811,-0.4418759942
1,1,0.0183100296,0.9827254324,-0.6784191744
1,1,0.0246624834,0.9558380427,-0.4707970862
1,1,0.0038592398,0.9920848537,-0.7500391685
1,1,0.0023598714,0.9967974577,-0.8002353651
1,1,0.0085259637,0.9864941327,-0.765174167
1,1,0.1122975591,0.6977913669,-0.3382133133
1,1,0.0893768319,0.9588079538,-0.425827062
1,1,0.0240383675,0.9620400821,-0.375351387
1,1,0.0017712674,0.9988276104,-0.2229694828
1,1,0.0186288199,0.9454086393,-0.6703807428
1,1,0.1552657526,0.9106965077,-0.3937805358
1,1,0.0028443404,0.9901124913,-0.3327433347
1,1,0.0011269597,0.9967805008,-0.3596370195
1,1,0.0186581646,0.9612689052,-0.4321253333
0,0,0.9994499703,"5.992692548394271-4",-0.6857413839
0,0,0.9969009063,0.0081560022,-0.7664945137
1,1,0.0056446208,0.975941224,-0.1571457114
1,1,0.0058130565,0.988250336,-0.4047902961
1,1,0.0090678767,0.9894324844,-0.7233626337
1,1,"4.2453079653803561-4",0.9992469167,-0.4013817476
1,1,0.0298070913,0.9587482853,-0.3226544388
1,1,0.0194436424,0.9709152177,-0.8056194731
1,1,0.0068359683,0.9905415918,-0.6368058026
1,1,0.0292440988,0.9663400592,-0.6926378262
1,1,0.0039719211,0.9967238993,-0.7588228175
1,1,0.0077887662,0.98926599,-0.7072068362
1,1,0.0057075672,0.9914498577,-0.6969445218
1,1,0.0249352265,0.9646651422,-0.7119159278
0,0,0.981059861,0.040963074,-0.7047544917
1,1,0.0013485109,0.9928153435,-0.6337364046
1,1,"9.0685302682290511-4",0.9981084294,-0.4283286164
1,1,0.0062028651,0.9894116061,-0.5375637024
1,1,0.2897512759,0.7957330598,-0.402222684
1,1,0.1029876228,0.9462519647,-0.4396403419
1,1,0.0054261368,0.9941059043,-0.8386728753
1,1,0.0153457385,0.9637043108,-0.5040168017
1,1,0.2245332872,0.8282428471,-0.4728754366
1,1,0.2185215046,0.8316817792,-0.5450285638
1,1,"7.3219269012882011-4",0.9981705788,-0.4735249351
1,1,"7.890961085355611-4",0.9991055684,-0.1997631971
1,1,0.0073666585,0.9937914555,-0.7953470446
1,1,0.0088042011,0.985594306,-0.8355752006
1,1,0.0099835574,0.9899025084,-0.7959286695
1,1,0.0092360501,0.9868019344,-0.6606018127
1,1,0.020495441,0.9671543915,-0.7781441634
1,1,"7.8483864510388641-4",0.9993312967,-0.0741100514
0,0,0.9995622039,"4.57974953569192671-4",-0.8429271051
1,1,0.0799273894,0.963078907,-0.4491295737
1,1,0.0922274351,0.8183297311,-0.6749414466
1,1,0.0027687239,0.9923523336,-0.1840393962
1,1,0.0131532147,0.9736290594,-0.7806553973
1,1,0.08568321,0.9580380661,-0.54533043
1,1,"9.2617643139976231-4",0.9992106865,-0.0508075397
1,1,"6.8028771307046631-4",0.9992517759,-0.1931099814
